YEAR,AMA,SECTOR,CATEGORY,PARENT WATER TYPE OR SECTOR,BUDGET ELEMENT,QUANTITY
2008,TUCSON AMA,Industrial,Supply,CAP,GSF (CAP),2460
2008,TUCSON AMA,Industrial,Supply,Effluent,Recovered Effluent,103
2008,TUCSON AMA,Agricultural,Supply,Groundwater,Groundwater,84038
2008,TUCSON AMA,Agricultural,Supply,Surface Water,Surface Water,507
2008,TUCSON AMA,Agricultural,Supply,CAP,CAP,2635
2008,TUCSON AMA,Agricultural,Supply,CAP,GSF (CAP),26176
2008,TUCSON AMA,Agricultural,Supply,Effluent,Effluent,274
2008,TUCSON AMA,Indian,Supply,Groundwater,Groundwater,170
2008,TUCSON AMA,Indian,Supply,CAP,CAP,21476
2009,PHOENIX AMA,Municipal,Supply,Groundwater,Groundwater,184126
2009,PHOENIX AMA,Municipal,Supply,AWS Groundwater Accounting,Excess,26269
2009,PHOENIX AMA,Municipal,Supply,AWS Groundwater Accounting,Groundwater Allowance Pumping,20419
2009,PHOENIX AMA,Municipal,Supply,Groundwater,Remediation water,8264
2009,PHOENIX AMA,Municipal,Supply,Surface Water,Surface Water,349348
2009,PHOENIX AMA,Municipal,Supply,CAP,CAP,308853
2009,PHOENIX AMA,Municipal,Supply,Effluent,Effluent,35824
2009,PHOENIX AMA,Municipal,Supply,Effluent,Weighted Exchange Effluent,15253
2009,PHOENIX AMA,Municipal,Supply,Spill,Spill,59400
2009,PHOENIX AMA,Municipal,Supply,CAP,Recovered CAP,56055
2009,PHOENIX AMA,Municipal,Supply,Effluent,Recovered Effluent,16257
2009,PHOENIX AMA,Municipal,Supply,Surface Water,Recovered Surface Water,20258
2009,PHOENIX AMA,Industrial,Supply,Groundwater,Groundwater,88696
2009,PHOENIX AMA,Industrial,Supply,Groundwater,Poor Quality GW,2032
2009,PHOENIX AMA,Industrial,Supply,Surface Water,Surface Water,10734
2009,PHOENIX AMA,Industrial,Supply,CAP,CAP,1071
2009,PHOENIX AMA,Industrial,Supply,Effluent,Effluent,72357
2009,PHOENIX AMA,Industrial,Supply,Effluent,Recovered Effluent,7665
2009,PHOENIX AMA,Industrial,Supply,Surface Water,Recovered Surface Water,9
2009,PHOENIX AMA,Industrial,Supply,Other,Other,86
2009,PHOENIX AMA,Agricultural,Supply,Groundwater,Groundwater,294161
2009,PHOENIX AMA,Agricultural,Supply,Surface Water,Surface Water,174661
2009,PHOENIX AMA,Agricultural,Supply,CAP,CAP,51105
2009,PHOENIX AMA,Agricultural,Supply,Effluent,GSF (EFFLUENT),2423
2009,PHOENIX AMA,Agricultural,Supply,CAP,GSF (CAP),130633
2009,PHOENIX AMA,Agricultural,Supply,Effluent,Effluent,31260
2009,PHOENIX AMA,Agricultural,Supply,Spill,Spill,33347
2009,PHOENIX AMA,Agricultural,Supply,Other,Other,17496
2009,PHOENIX AMA,Indian,Supply,Groundwater,Groundwater,83338
2009,PHOENIX AMA,Indian,Supply,Surface Water,Surface Water,163452
2009,PHOENIX AMA,Indian,Supply,CAP,CAP,13511
2009,PHOENIX AMA,Indian,Supply,CAP,GSF (CAP),35288
2009,PINAL AMA,Municipal,Supply,Groundwater,Groundwater,32894
2009,PINAL AMA,Municipal,Supply,AWS Groundwater Accounting,Excess,282
2009,PINAL AMA,Municipal,Supply,AWS Groundwater Accounting,Groundwater Allowance Pumping,12669
2009,PINAL AMA,Municipal,Supply,Surface Water,Surface Water,496
2009,PINAL AMA,Municipal,Supply,CAP,CAP,2278
2009,PINAL AMA,Municipal,Supply,Effluent,Effluent,277
2009,PINAL AMA,Municipal,Supply,CAP,Recovered CAP,713
2009,PINAL AMA,Municipal,Supply,Effluent,Recovered Effluent,209
2009,PINAL AMA,Industrial,Supply,Groundwater,Groundwater,20714
2009,PINAL AMA,Industrial,Supply,Surface Water,Surface Water,51
2009,PINAL AMA,Industrial,Supply,CAP,CAP,1420
2009,PINAL AMA,Industrial,Supply,Effluent,Effluent,2362
2009,PINAL AMA,Industrial,Supply,Effluent,Recovered Effluent,467
2009,PINAL AMA,Agricultural,Supply,Groundwater,Groundwater,358918
2009,PINAL AMA,Agricultural,Supply,Surface Water,Surface Water,114711
2009,PINAL AMA,Agricultural,Supply,CAP,CAP,279781
2009,PINAL AMA,Agricultural,Supply,CAP,GSF (CAP),116639
2009,PINAL AMA,Agricultural,Supply,Effluent,Effluent,879
2009,PINAL AMA,Agricultural,Supply,CAP,Recovered CAP,26004
2009,PINAL AMA,Indian,Supply,Groundwater,Groundwater,63308
2009,PINAL AMA,Indian,Supply,Surface Water,Surface Water,11985
2009,PINAL AMA,Indian,Supply,CAP,CAP,83679
2009,PRESCOTT AMA,Municipal,Supply,Groundwater,Groundwater,13670
2009,PRESCOTT AMA,Municipal,Supply,AWS Groundwater Accounting,Groundwater Allowance Pumping,5455
2009,PRESCOTT AMA,Municipal,Supply,Effluent,Effluent,1962
2009,PRESCOTT AMA,Municipal,Supply,Effluent,Recovered Effluent,1
2009,PRESCOTT AMA,Municipal,Supply,Surface Water,Recovered Surface Water,1569
2009,PRESCOTT AMA,Industrial,Supply,Groundwater,Groundwater,1263
2009,PRESCOTT AMA,Industrial,Supply,Surface Water,Surface Water,49
2009,PRESCOTT AMA,Agricultural,Supply,Groundwater,Groundwater,2717
2009,PRESCOTT AMA,Agricultural,Supply,Effluent,Recovered Effluent,1105
2009,SANTA CRUZ AMA,Municipal,Supply,Groundwater,Water withdrawn from wells,7951
2009,SANTA CRUZ AMA,Industrial,Supply,Groundwater,Water withdrawn from wells,1764
2009,SANTA CRUZ AMA,Industrial,Supply,Groundwater,Poor Quality GW,43
2009,SANTA CRUZ AMA,Agricultural,Supply,Groundwater,Water withdrawn from wells,15180
2009,SANTA CRUZ AMA,Agricultural,Supply,Effluent,Effluent,70
2009,TUCSON AMA,Municipal,Supply,Groundwater,Groundwater,41605
2009,TUCSON AMA,Municipal,Supply,AWS Groundwater Accounting,Excess,5334
2009,TUCSON AMA,Municipal,Supply,AWS Groundwater Accounting,Groundwater Allowance Pumping,14502
2009,TUCSON AMA,Municipal,Supply,Groundwater,Remediation water,8678
2009,TUCSON AMA,Municipal,Supply,CAP,CAP,737
2009,TUCSON AMA,Municipal,Supply,Effluent,Effluent,10411
2009,TUCSON AMA,Municipal,Supply,CAP,Recovered CAP,114211
2009,TUCSON AMA,Municipal,Supply,Effluent,Recovered Effluent,10196
2009,TUCSON AMA,Industrial,Supply,Groundwater,Groundwater,44214
2009,TUCSON AMA,Industrial,Supply,Groundwater,Poor Quality GW,803
2009,TUCSON AMA,Industrial,Supply,Surface Water,Surface Water,0
2009,TUCSON AMA,Industrial,Supply,CAP,GSF (CAP),8240
2009,TUCSON AMA,Industrial,Supply,Effluent,Effluent,116
2009,TUCSON AMA,Industrial,Supply,Effluent,Recovered Effluent,108
2009,TUCSON AMA,Agricultural,Supply,Groundwater,Groundwater,68745
2009,TUCSON AMA,Agricultural,Supply,Surface Water,Surface Water,501
2009,TUCSON AMA,Agricultural,Supply,CAP,CAP,2635
2009,TUCSON AMA,Agricultural,Supply,CAP,GSF (CAP),27544
2009,TUCSON AMA,Agricultural,Supply,Effluent,Effluent,281
2009,TUCSON AMA,Agricultural,Supply,Other,Other,32
2009,TUCSON AMA,Indian,Supply,Groundwater,Groundwater,175
2009,TUCSON AMA,Indian,Supply,CAP,CAP,21243
2010,PHOENIX AMA,Municipal,Supply,Groundwater,Groundwater,163033
2010,PHOENIX AMA,Municipal,Supply,AWS Groundwater Accounting,Excess,26624
2010,PHOENIX AMA,Municipal,Supply,AWS Groundwater Accounting,Groundwater Allowance Pumping,53188
2010,PHOENIX AMA,Municipal,Supply,Groundwater,Remediation water,6973
2010,PHOENIX AMA,Municipal,Supply,Surface Water,Surface Water,273127
2010,PHOENIX AMA,Municipal,Supply,CAP,CAP,319646
2010,PHOENIX AMA,Municipal,Supply,CAP,GSF (CAP),5544
2010,PHOENIX AMA,Municipal,Supply,Effluent,Effluent,27852
2010,PHOENIX AMA,Municipal,Supply,Effluent,Weighted Exchange Effluent,14066
2010,PHOENIX AMA,Municipal,Supply,Spill,Spill,137205
2010,PHOENIX AMA,Municipal,Supply,CAP,Recovered CAP,33341
2010,PHOENIX AMA,Municipal,Supply,Effluent,Recovered Effluent,14857
2010,PHOENIX AMA,Municipal,Supply,Surface Water,Recovered Surface Water,12423
2010,PHOENIX AMA,Industrial,Supply,Groundwater,Groundwater,96202
2010,PHOENIX AMA,Industrial,Supply,Groundwater,Poor Quality GW,1922
2010,PHOENIX AMA,Industrial,Supply,Surface Water,Surface Water,7736
2010,PHOENIX AMA,Industrial,Supply,CAP,CAP,768
2010,PHOENIX AMA,Industrial,Supply,CAP,GSF (CAP),141
2010,PHOENIX AMA,Industrial,Supply,Effluent,Effluent,75881
2010,PHOENIX AMA,Industrial,Supply,Effluent,Recovered Effluent,5843
2010,PHOENIX AMA,Industrial,Supply,Other,Other,53
2010,PHOENIX AMA,Agricultural,Supply,Groundwater,Groundwater,266152
2010,PHOENIX AMA,Agricultural,Supply,Surface Water,Surface Water,160935
2010,PHOENIX AMA,Agricultural,Supply,CAP,CAP,51760
2010,PHOENIX AMA,Agricultural,Supply,Effluent,GSF (EFFLUENT),3178
2010,PHOENIX AMA,Agricultural,Supply,CAP,GSF (CAP),119200
2010,PHOENIX AMA,Agricultural,Supply,Effluent,Effluent,30595
2010,PHOENIX AMA,Agricultural,Supply,Spill,Spill,58751
2010,PHOENIX AMA,Agricultural,Supply,Other,Other,7393
2010,PHOENIX AMA,Indian,Supply,Groundwater,Groundwater,68447
2010,PHOENIX AMA,Indian,Supply,Surface Water,Surface Water,181803
2010,PHOENIX AMA,Indian,Supply,CAP,CAP,10705
2010,PHOENIX AMA,Indian,Supply,Effluent,Effluent,10399
2010,PINAL AMA,Municipal,Supply,Groundwater,Groundwater,32711
2010,PINAL AMA,Municipal,Supply,AWS Groundwater Accounting,Excess,211
2010,PINAL AMA,Municipal,Supply,AWS Groundwater Accounting,Groundwater Allowance Pumping,12915
2010,PINAL AMA,Municipal,Supply,Surface Water,Surface Water,517
2010,PINAL AMA,Municipal,Supply,CAP,CAP,2312
2010,PINAL AMA,Municipal,Supply,Effluent,Effluent,194
2010,PINAL AMA,Municipal,Supply,CAP,Recovered CAP,23
2010,PINAL AMA,Industrial,Supply,Groundwater,Groundwater,19133
2010,PINAL AMA,Industrial,Supply,CAP,CAP,791
2010,PINAL AMA,Industrial,Supply,Effluent,Effluent,1641
2010,PINAL AMA,Agricultural,Supply,Groundwater,Groundwater,317971
2010,PINAL AMA,Agricultural,Supply,Surface Water,Surface Water,123584
2010,PINAL AMA,Agricultural,Supply,CAP,CAP,281834
2010,PINAL AMA,Agricultural,Supply,CAP,GSF (CAP),138867
2010,PINAL AMA,Agricultural,Supply,Effluent,Effluent,736
2010,PINAL AMA,Agricultural,Supply,CAP,Recovered CAP,6003
2010,PINAL AMA,Indian,Supply,Groundwater,Groundwater,61921
2010,PINAL AMA,Indian,Supply,Surface Water,Surface Water,18207
2010,PINAL AMA,Indian,Supply,CAP,CAP,77622
2010,PRESCOTT AMA,Municipal,Supply,Groundwater,Groundwater,11792
2010,PRESCOTT AMA,Municipal,Supply,AWS Groundwater Accounting,Groundwater Allowance Pumping,3978
2010,PRESCOTT AMA,Municipal,Supply,Effluent,Effluent,1898
2010,PRESCOTT AMA,Municipal,Supply,Surface Water,Recovered Surface Water,2784
2010,PRESCOTT AMA,Industrial,Supply,Groundwater,Groundwater,1153
2010,PRESCOTT AMA,Industrial,Supply,Surface Water,Surface Water,65
2010,PRESCOTT AMA,Agricultural,Supply,Groundwater,Groundwater,1618
2010,PRESCOTT AMA,Agricultural,Supply,Effluent,Recovered Effluent,837
2010,SANTA CRUZ AMA,Municipal,Supply,Groundwater,Water withdrawn from wells,7543
2010,SANTA CRUZ AMA,Industrial,Supply,Groundwater,Water withdrawn from wells,1576
2010,SANTA CRUZ AMA,Industrial,Supply,Groundwater,Poor Quality GW,58
2010,SANTA CRUZ AMA,Agricultural,Supply,Groundwater,Water withdrawn from wells,11090
2010,SANTA CRUZ AMA,Agricultural,Supply,Surface Water,Surface Water,117
2010,SANTA CRUZ AMA,Agricultural,Supply,Effluent,Effluent,67
2010,TUCSON AMA,Municipal,Supply,Groundwater,Groundwater,35995
2010,TUCSON AMA,Municipal,Supply,AWS Groundwater Accounting,Excess,3523
2010,TUCSON AMA,Municipal,Supply,AWS Groundwater Accounting,Groundwater Allowance Pumping,11856
2010,TUCSON AMA,Municipal,Supply,Groundwater,Remediation water,7445
2010,TUCSON AMA,Municipal,Supply,Surface Water,Surface Water,12
2010,TUCSON AMA,Municipal,Supply,CAP,CAP,955
2010,TUCSON AMA,Municipal,Supply,Effluent,Effluent,7200
2010,TUCSON AMA,Municipal,Supply,CAP,Recovered CAP,114084
2010,TUCSON AMA,Municipal,Supply,Effluent,Recovered Effluent,8641
2010,TUCSON AMA,Industrial,Supply,Groundwater,Groundwater,46043
2010,TUCSON AMA,Industrial,Supply,Groundwater,Poor Quality GW,1454
2010,TUCSON AMA,Industrial,Supply,Surface Water,Surface Water,0
2010,TUCSON AMA,Industrial,Supply,CAP,GSF (CAP),7680
2010,TUCSON AMA,Industrial,Supply,Effluent,Effluent,104
2010,TUCSON AMA,Industrial,Supply,Effluent,Recovered Effluent,95
2010,TUCSON AMA,Agricultural,Supply,Groundwater,Groundwater,65674
2010,TUCSON AMA,Agricultural,Supply,Surface Water,Surface Water,480
2010,TUCSON AMA,Agricultural,Supply,CAP,CAP,2635
2010,TUCSON AMA,Agricultural,Supply,CAP,GSF (CAP),19502
2010,TUCSON AMA,Agricultural,Supply,Effluent,Effluent,251
2010,TUCSON AMA,Agricultural,Supply,Other,Other,44
2010,TUCSON AMA,Indian,Supply,Groundwater,Groundwater,180
2010,TUCSON AMA,Indian,Supply,CAP,CAP,16617
2011,PHOENIX AMA,Municipal,Supply,Groundwater,Groundwater,159977
2011,PHOENIX AMA,Municipal,Supply,AWS Groundwater Accounting,Excess,30407
2011,PHOENIX AMA,Municipal,Supply,AWS Groundwater Accounting,Groundwater Allowance Pumping,47140
2011,PHOENIX AMA,Municipal,Supply,Groundwater,Remediation water,6973
2011,PHOENIX AMA,Municipal,Supply,Surface Water,Surface Water,407844
2011,PHOENIX AMA,Municipal,Supply,CAP,CAP,311820
2011,PHOENIX AMA,Municipal,Supply,CAP,GSF (CAP),8834
2011,PHOENIX AMA,Municipal,Supply,Effluent,Effluent,24775
2011,PHOENIX AMA,Municipal,Supply,Effluent,Weighted Exchange Effluent,14668
2011,PHOENIX AMA,Municipal,Supply,Spill,Spill,559
2011,PHOENIX AMA,Municipal,Supply,CAP,Recovered CAP,46468
2011,PHOENIX AMA,Municipal,Supply,Effluent,Recovered Effluent,14822
2011,PHOENIX AMA,Municipal,Supply,Surface Water,Recovered Surface Water,13568
2011,PHOENIX AMA,Industrial,Supply,Groundwater,Groundwater,93253
2011,PHOENIX AMA,Industrial,Supply,Groundwater,Poor Quality GW,1494
2011,PHOENIX AMA,Industrial,Supply,Surface Water,Surface Water,4488
2011,PHOENIX AMA,Industrial,Supply,CAP,CAP,2255
2011,PHOENIX AMA,Industrial,Supply,CAP,GSF (CAP),197
2011,PHOENIX AMA,Industrial,Supply,Effluent,Effluent,74722
2011,PHOENIX AMA,Industrial,Supply,Effluent,Recovered Effluent,7913
2011,PHOENIX AMA,Agricultural,Supply,Groundwater,Groundwater,365275
2011,PHOENIX AMA,Agricultural,Supply,Surface Water,Surface Water,198867
2011,PHOENIX AMA,Agricultural,Supply,CAP,CAP,53581
2011,PHOENIX AMA,Agricultural,Supply,Effluent,GSF (EFFLUENT),3280
2011,PHOENIX AMA,Agricultural,Supply,CAP,GSF (CAP),144890
2011,PHOENIX AMA,Agricultural,Supply,Effluent,Effluent,32078
2011,PHOENIX AMA,Agricultural,Supply,Spill,Spill,227
2011,PHOENIX AMA,Agricultural,Supply,Other,Other,15268
2011,PHOENIX AMA,Indian,Supply,Groundwater,Groundwater,74344
2011,PHOENIX AMA,Indian,Supply,Surface Water,Surface Water,150612
2011,PHOENIX AMA,Indian,Supply,CAP,CAP,39382
2011,PHOENIX AMA,Indian,Supply,Effluent,Effluent,4157
2011,PINAL AMA,Municipal,Supply,Groundwater,Groundwater,33609
2011,PINAL AMA,Municipal,Supply,AWS Groundwater Accounting,Excess,246
2011,PINAL AMA,Municipal,Supply,AWS Groundwater Accounting,Groundwater Allowance Pumping,13437
2011,PINAL AMA,Municipal,Supply,Surface Water,Surface Water,266
2011,PINAL AMA,Municipal,Supply,CAP,CAP,2047
2011,PINAL AMA,Municipal,Supply,Effluent,Effluent,234
2011,PINAL AMA,Industrial,Supply,Groundwater,Groundwater,18514
2011,PINAL AMA,Industrial,Supply,Surface Water,Surface Water,22
2011,PINAL AMA,Industrial,Supply,Effluent,Effluent,1663
2011,PINAL AMA,Agricultural,Supply,Groundwater,Groundwater,433649
2011,PINAL AMA,Agricultural,Supply,Surface Water,Surface Water,51642
2011,PINAL AMA,Agricultural,Supply,CAP,CAP,289976
2011,PINAL AMA,Agricultural,Supply,CAP,GSF (CAP),221561
2011,PINAL AMA,Agricultural,Supply,Effluent,Effluent,2070
2011,PINAL AMA,Agricultural,Supply,CAP,Recovered CAP,2228
2011,PINAL AMA,Indian,Supply,Groundwater,Groundwater,64507
2011,PINAL AMA,Indian,Supply,Surface Water,Surface Water,8137
2011,PINAL AMA,Indian,Supply,CAP,CAP,82676
2011,PRESCOTT AMA,Municipal,Supply,Groundwater,Groundwater,13871
2011,PRESCOTT AMA,Municipal,Supply,AWS Groundwater Accounting,Groundwater Allowance Pumping,5829
2011,PRESCOTT AMA,Municipal,Supply,Effluent,Effluent,1962
2011,PRESCOTT AMA,Municipal,Supply,Effluent,Recovered Effluent,366
2011,PRESCOTT AMA,Municipal,Supply,Surface Water,Recovered Surface Water,548
2011,PRESCOTT AMA,Industrial,Supply,Groundwater,Groundwater,895
2011,PRESCOTT AMA,Industrial,Supply,Surface Water,Surface Water,30
2011,PRESCOTT AMA,Agricultural,Supply,Groundwater,Groundwater,2260
2011,PRESCOTT AMA,Agricultural,Supply,Effluent,Recovered Effluent,971
2011,SANTA CRUZ AMA,Municipal,Supply,Groundwater,Water withdrawn from wells,7335
2011,SANTA CRUZ AMA,Industrial,Supply,Groundwater,Water withdrawn from wells,878
2011,SANTA CRUZ AMA,Industrial,Supply,Groundwater,Poor Quality GW,64
2011,SANTA CRUZ AMA,Agricultural,Supply,Groundwater,Water withdrawn from wells,15326
2011,SANTA CRUZ AMA,Agricultural,Supply,Surface Water,Surface Water,111
2011,SANTA CRUZ AMA,Agricultural,Supply,Effluent,Effluent,63
2011,TUCSON AMA,Municipal,Supply,Groundwater,Groundwater,35040
2011,TUCSON AMA,Municipal,Supply,AWS Groundwater Accounting,Excess,3515
2011,TUCSON AMA,Municipal,Supply,AWS Groundwater Accounting,Groundwater Allowance Pumping,9391
2011,TUCSON AMA,Municipal,Supply,Groundwater,Remediation water,7442
2011,TUCSON AMA,Municipal,Supply,Surface Water,Surface Water,14
2011,TUCSON AMA,Municipal,Supply,CAP,CAP,430
2011,TUCSON AMA,Municipal,Supply,Effluent,Effluent,8064
2011,TUCSON AMA,Municipal,Supply,CAP,Recovered CAP,113787
2011,TUCSON AMA,Municipal,Supply,Effluent,Recovered Effluent,8311
2011,TUCSON AMA,Industrial,Supply,Groundwater,Groundwater,42803
2011,TUCSON AMA,Industrial,Supply,Groundwater,Poor Quality GW,947
2011,TUCSON AMA,Industrial,Supply,Surface Water,Surface Water,0
2011,TUCSON AMA,Industrial,Supply,CAP,GSF (CAP),8995
2011,TUCSON AMA,Industrial,Supply,Effluent,Effluent,129
2011,TUCSON AMA,Industrial,Supply,Effluent,Recovered Effluent,110
2011,TUCSON AMA,Agricultural,Supply,Groundwater,Groundwater,76868
2011,TUCSON AMA,Agricultural,Supply,Surface Water,Surface Water,1845
2011,TUCSON AMA,Agricultural,Supply,CAP,CAP,2635
2011,TUCSON AMA,Agricultural,Supply,CAP,GSF (CAP),21473
2011,TUCSON AMA,Agricultural,Supply,Effluent,Effluent,251
2011,TUCSON AMA,Agricultural,Supply,Other,Other,32
2011,TUCSON AMA,Indian,Supply,Groundwater,Groundwater,187
2011,TUCSON AMA,Indian,Supply,CAP,CAP,18561
2012,PHOENIX AMA,Municipal,Supply,Groundwater,Groundwater,191851
2012,PHOENIX AMA,Municipal,Supply,AWS Groundwater Accounting,Excess,30049
2012,PHOENIX AMA,Municipal,Supply,AWS Groundwater Accounting,Groundwater Allowance Pumping,45658
2012,PHOENIX AMA,Municipal,Supply,Groundwater,Remediation water,6721
2012,PHOENIX AMA,Municipal,Supply,Surface Water,Surface Water,397862
2012,PHOENIX AMA,Municipal,Supply,CAP,CAP,321525
2012,PHOENIX AMA,Municipal,Supply,CAP,GSF (CAP),7281
2012,PHOENIX AMA,Municipal,Supply,Effluent,Effluent,31419
2012,PHOENIX AMA,Municipal,Supply,Effluent,Weighted Exchange Effluent,27518
2012,PHOENIX AMA,Municipal,Supply,Spill,Spill,1683
2012,PHOENIX AMA,Municipal,Supply,CAP,Recovered CAP,45309
2012,PHOENIX AMA,Municipal,Supply,Effluent,Recovered Effluent,20590
2012,PHOENIX AMA,Municipal,Supply,Surface Water,Recovered Surface Water,17182
2012,PHOENIX AMA,Industrial,Supply,Groundwater,Groundwater,92826
2012,PHOENIX AMA,Industrial,Supply,Groundwater,Poor Quality GW,1834
2012,PHOENIX AMA,Industrial,Supply,Surface Water,Surface Water,850
2012,PHOENIX AMA,Industrial,Supply,CAP,CAP,6292
2012,PHOENIX AMA,Industrial,Supply,Effluent,Effluent,78976
2012,PHOENIX AMA,Industrial,Supply,CAP,Recovered CAP,3780
2012,PHOENIX AMA,Industrial,Supply,Effluent,Recovered Effluent,5785
2012,PHOENIX AMA,Industrial,Supply,Other,Other,660
2012,PHOENIX AMA,Agricultural,Supply,Groundwater,Groundwater,382963
2012,PHOENIX AMA,Agricultural,Supply,Surface Water,Surface Water,189129
2012,PHOENIX AMA,Agricultural,Supply,CAP,CAP,61802
2012,PHOENIX AMA,Agricultural,Supply,Effluent,GSF (EFFLUENT),2742
2012,PHOENIX AMA,Agricultural,Supply,CAP,GSF (CAP),125480
2012,PHOENIX AMA,Agricultural,Supply,Effluent,Effluent,32262
2012,PHOENIX AMA,Agricultural,Supply,Spill,Spill,511
2012,PHOENIX AMA,Agricultural,Supply,Other,Other,12864
2012,PHOENIX AMA,Indian,Supply,Groundwater,Groundwater,75475
2012,PHOENIX AMA,Indian,Supply,Surface Water,Surface Water,128348
2012,PHOENIX AMA,Indian,Supply,CAP,CAP,67782
2012,PHOENIX AMA,Indian,Supply,Effluent,Effluent,4219
2012,PINAL AMA,Municipal,Supply,Groundwater,Groundwater,33302
2012,PINAL AMA,Municipal,Supply,AWS Groundwater Accounting,Excess,306
2012,PINAL AMA,Municipal,Supply,AWS Groundwater Accounting,Groundwater Allowance Pumping,13062
2012,PINAL AMA,Municipal,Supply,Surface Water,Surface Water,253
2012,PINAL AMA,Municipal,Supply,CAP,CAP,1686
2012,PINAL AMA,Municipal,Supply,Effluent,Effluent,311
2012,PINAL AMA,Municipal,Supply,CAP,Recovered CAP,506
2012,PINAL AMA,Industrial,Supply,Groundwater,Groundwater,15581
2012,PINAL AMA,Industrial,Supply,Surface Water,Surface Water,7
2012,PINAL AMA,Industrial,Supply,Effluent,Effluent,1846
2012,PINAL AMA,Agricultural,Supply,Groundwater,Groundwater,422489
2012,PINAL AMA,Agricultural,Supply,Surface Water,Surface Water,15559
2012,PINAL AMA,Agricultural,Supply,CAP,CAP,277781
2012,PINAL AMA,Agricultural,Supply,CAP,GSF (CAP),210328
2012,PINAL AMA,Agricultural,Supply,Effluent,Effluent,790
2012,PINAL AMA,Agricultural,Supply,CAP,Recovered CAP,1814
2012,PINAL AMA,Indian,Supply,Groundwater,Groundwater,64270
2012,PINAL AMA,Indian,Supply,Surface Water,Surface Water,3459
2012,PINAL AMA,Indian,Supply,CAP,CAP,87925
2012,PRESCOTT AMA,Municipal,Supply,Groundwater,Groundwater,13909
2012,PRESCOTT AMA,Municipal,Supply,AWS Groundwater Accounting,Groundwater Allowance Pumping,5860
2012,PRESCOTT AMA,Municipal,Supply,Effluent,Effluent,1742
2012,PRESCOTT AMA,Municipal,Supply,Effluent,Recovered Effluent,421
2012,PRESCOTT AMA,Municipal,Supply,Surface Water,Recovered Surface Water,445
2012,PRESCOTT AMA,Industrial,Supply,Groundwater,Groundwater,964
2012,PRESCOTT AMA,Industrial,Supply,Surface Water,Surface Water,47
2012,PRESCOTT AMA,Agricultural,Supply,Groundwater,Groundwater,1689
2012,PRESCOTT AMA,Agricultural,Supply,Effluent,Recovered Effluent,994
2012,SANTA CRUZ AMA,Municipal,Supply,Groundwater,Water withdrawn from wells,6847
2012,SANTA CRUZ AMA,Industrial,Supply,Groundwater,Water withdrawn from wells,1460
2012,SANTA CRUZ AMA,Industrial,Supply,Groundwater,Poor Quality GW,73
2012,SANTA CRUZ AMA,Agricultural,Supply,Groundwater,Water withdrawn from wells,12620
2012,SANTA CRUZ AMA,Agricultural,Supply,Surface Water,Surface Water,122
2012,SANTA CRUZ AMA,Agricultural,Supply,Effluent,Effluent,68
2012,TUCSON AMA,Municipal,Supply,Groundwater,Groundwater,32807
2012,TUCSON AMA,Municipal,Supply,AWS Groundwater Accounting,Excess,3021
2012,TUCSON AMA,Municipal,Supply,AWS Groundwater Accounting,Groundwater Allowance Pumping,8071
2012,TUCSON AMA,Municipal,Supply,Groundwater,Remediation water,6338
2012,TUCSON AMA,Municipal,Supply,Surface Water,Surface Water,14
2012,TUCSON AMA,Municipal,Supply,CAP,CAP,249
2012,TUCSON AMA,Municipal,Supply,Effluent,Effluent,7279
2012,TUCSON AMA,Municipal,Supply,CAP,Recovered CAP,112756
2012,TUCSON AMA,Municipal,Supply,Effluent,Recovered Effluent,9406
2012,TUCSON AMA,Industrial,Supply,Groundwater,Groundwater,41809
2012,TUCSON AMA,Industrial,Supply,Groundwater,Poor Quality GW,1181
2012,TUCSON AMA,Industrial,Supply,Surface Water,Surface Water,0
2012,TUCSON AMA,Industrial,Supply,CAP,GSF (CAP),7036
2012,TUCSON AMA,Industrial,Supply,Effluent,Effluent,120
2012,TUCSON AMA,Industrial,Supply,Effluent,Recovered Effluent,109
2012,TUCSON AMA,Agricultural,Supply,Groundwater,Groundwater,78425
2012,TUCSON AMA,Agricultural,Supply,Surface Water,Surface Water,1845
2012,TUCSON AMA,Agricultural,Supply,CAP,CAP,2635
2012,TUCSON AMA,Agricultural,Supply,CAP,GSF (CAP),25728
2012,TUCSON AMA,Agricultural,Supply,Effluent,Effluent,184
2012,TUCSON AMA,Agricultural,Supply,Other,Other,30
2012,TUCSON AMA,Indian,Supply,Groundwater,Groundwater,194
2012,TUCSON AMA,Indian,Supply,CAP,CAP,20323
2013,PHOENIX AMA,Municipal,Supply,Groundwater,Groundwater,159458
2013,PHOENIX AMA,Municipal,Supply,AWS Groundwater Accounting,Excess,30967
2013,PHOENIX AMA,Municipal,Supply,AWS Groundwater Accounting,Groundwater Allowance Pumping,45048
2013,PHOENIX AMA,Municipal,Supply,Groundwater,Remediation water,5057
2013,PHOENIX AMA,Municipal,Supply,Surface Water,Surface Water,369834
2013,PHOENIX AMA,Municipal,Supply,CAP,CAP,333409
2013,PHOENIX AMA,Municipal,Supply,CAP,GSF (CAP),36677
2013,PHOENIX AMA,Municipal,Supply,Effluent,Effluent,28167
2013,PHOENIX AMA,Municipal,Supply,Effluent,Weighted Exchange Effluent,32494
2013,PHOENIX AMA,Municipal,Supply,Spill,Spill,3110
2013,PHOENIX AMA,Municipal,Supply,CAP,Recovered CAP,47255
